5	20	2.07327e-05
5	30	2.19644e-05
5	40	2.41711e-05
10	20	0.000758027
10	30	0.000758078
10	40	0.000773884
20	20	1.11241
20	30	1.13892
20	40	1.08964
5	20	1.77049e-05
5	30	1.86286e-05
5	40	1.93471e-05
10	20	0.000766238
10	30	0.000749764
10	40	0.000744633
20	20	1.21431
20	30	1.14984
20	40	1.28736
5	20	2.00142e-05
5	30	1.87826e-05
5	40	1.92445e-05
10	20	0.000786098
10	30	0.000783891
10	40	0.000754127
